Date_Text,Open,High,Low,Adj_Close,Volume,Month,Day,Year,Quarter,Close,GDP,DXY, All_Emp_Total_Nonfarm,Fredgraph,FEDFUNDS
4/23/2007,$148.37 ,$149.80 ,$147.32 ,109.8,497093300.00,4,23,2007,2007Q2,149.53,14402.1,81.74,137476,2.08,5.25
4/30/2007,$149.64 ,$151.12 ,$147.67 ,110.82,505325300.00,4,30,2007,2007Q2,150.92,14402.1,81.45,137476,2.08,5.25
5/7/2007,$150.88 ,$152.82 ,$149.27 ,110.78,513142200.00,5,7,2007,2007Q2,150.86,14402.1,81.68,137476,2.08,5.25
5/14/2007,$150.86 ,$152.62 ,$149.79 ,112.07,603182100.00,5,14,2007,2007Q2,152.62,14402.1,82.07,137476,2.08,5.25
5/21/2007,$152.58 ,$153.50 ,$150.74 ,111.39,661502200.00,5,21,2007,2007Q2,151.69,14402.1,82.36,137476,2.08,5.25
5/28/2007,$151.94 ,$154.40 ,$151.34 ,113.14,433672000.00,5,28,2007,2007Q2,154.08,14402.1,82.36,137476,2.08,5.25
6/4/2007,$153.54 ,$154.39 ,$149.06 ,110.91,777324100.00,6,4,2007,2007Q2,151.04,14402.1,82.06,137476,2.08,5.25
6/11/2007,$150.93 ,$153.66 ,$149.55 ,112.4,829549100.00,6,11,2007,2007Q2,153.07,14402.1,82.71,137476,2.08,5.25
6/18/2007,$153.38 ,$153.58 ,$149.85 ,111.03,786735600.00,6,18,2007,2007Q2,150.55,14402.1,82.71,137476,2.08,5.25
6/25/2007,$150.24 ,$151.65 ,$148.06 ,110.94,1001504900.00,6,25,2007,2007Q2,150.43,14402.1,82.32,137476,2.08,5.25
7/2/2007,$150.87 ,$153.17 ,$150.77 ,112.82,327793400.00,7,2,2007,2007Q3,152.98,14564.1,81.39,137476,2.08,5.25
7/9/2007,$153.16 ,$155.46 ,$150.52 ,114.2,673995100.00,7,9,2007,2007Q3,154.85,14564.1,81.43,137476,2.08,5.25
7/16/2007,$154.99 ,$155.53 ,$152.83 ,113.2,853182600.00,7,16,2007,2007Q3,153.5,14564.1,80.52,137476,2.08,5.25
7/23/2007,$154.18 ,$154.72 ,$145.05 ,107.02,1533710900.00,7,23,2007,2007Q3,145.11,14564.1,80.35,137476,2.08,5.25
7/30/2007,$145.93 ,$149.46 ,$143.20 ,106.05,1721820800.00,7,30,2007,2007Q3,143.8,14564.1,80.85,137476,2.08,5.25
8/6/2007,$144.21 ,$150.59 ,$142.53 ,106.72,1601119800.00,8,6,2007,2007Q3,144.71,14564.1,80.25,137476,2.08,5.25
8/13/2007,$146.50 ,$146.89 ,$137.00 ,106.72,1704847500.00,8,13,2007,2007Q3,144.71,14564.1,81.05,137476,2.08,5.25
8/20/2007,$145.17 ,$148.33 ,$143.29 ,109.39,850360700.00,8,20,2007,2007Q3,148.33,14564.1,81.4,137476,2.08,5.25
8/27/2007,$147.85 ,$148.50 ,$143.46 ,108.84,917764000.00,8,27,2007,2007Q3,147.59,14564.1,80.74,137476,2.08,5.25
9/3/2007,$147.45 ,$149.98 ,$145.26 ,107.72,649649800.00,9,3,2007,2007Q3,146.07,14564.1,80.74,137476,2.08,5.25
9/10/2007,$146.52 ,$149.45 ,$144.33 ,109.81,779932400.00,9,10,2007,2007Q3,148.9,14564.1,79.82,137476,2.08,5.25
9/17/2007,$148.31 ,$154.39 ,$147.63 ,112.07,884054500.00,9,17,2007,2007Q3,151.97,14564.1,79.72,137476,2.08,5.25
9/24/2007,$152.42 ,$153.19 ,$150.47 ,113.06,653372500.00,9,24,2007,2007Q3,152.58,14564.1,78.53,137476,2.08,5.25
10/1/2007,$152.60 ,$156.10 ,$152.50 ,115.48,591641100.00,10,1,2007,2007Q4,155.85,14715.1,77.9,138174,3.61,4.76
10/8/2007,$155.39 ,$157.52 ,$154.54 ,115.84,625121600.00,10,8,2007,2007Q4,156.33,14715.1,78.67,138174,3.61,4.76
10/15/2007,$156.27 ,$156.48 ,$149.66 ,110.9,989902300.00,10,15,2007,2007Q4,149.67,14715.1,78.09,138174,3.61,4.76
10/22/2007,$148.86 ,$153.62 ,$148.66 ,113.83,1182627600.00,10,22,2007,2007Q4,153.62,14715.1,78.06,138174,3.61,4.76
10/29/2007,$153.93 ,$155.27 ,$149.21 ,112.04,1125046000.00,10,29,2007,2007Q4,151.2,14715.1,76.84,138174,3.61,4.76
11/5/2007,$149.64 ,$152.11 ,$144.89 ,107.55,1363536200.00,11,5,2007,2007Q4,145.14,14715.1,76.43,138174,3.61,4.76
11/12/2007,$145.21 ,$149.40 ,$143.70 ,108.03,1236645700.00,11,12,2007,2007Q4,145.79,14715.1,75.9,138174,3.61,4.76
11/19/2007,$145.28 ,$145.53 ,$141.67 ,106.8,1019214300.00,11,19,2007,2007Q4,144.13,14715.1,75.78,138174,3.61,4.76
11/26/2007,$144.43 ,$149.87 ,$140.66 ,110.15,1189044700.00,11,26,2007,2007Q4,148.66,14715.1,74.86,138174,3.61,4.76
12/3/2007,$148.19 ,$151.50 ,$146.31 ,111.82,757531800.00,12,3,2007,2007Q4,150.91,14715.1,75.93,138174,3.61,4.76
12/10/2007,$151.28 ,$152.89 ,$147.10 ,109.05,1093400500.00,12,10,2007,2007Q4,147.17,14715.1,76.06,138174,3.61,4.76
12/17/2007,$146.61 ,$148.42 ,$143.96 ,109.76,982654100.00,12,17,2007,2007Q4,148.13,14715.1,77.4,138174,3.61,4.76
12/24/2007,$148.82 ,$149.68 ,$146.90 ,109.73,352074300.00,12,24,2007,2007Q4,147.3,14715.1,77.57,138174,3.61,4.76
12/31/2007,$147.10 ,$147.61 ,$140.91 ,105.26,670526600.00,12,31,2007,2007Q4,141.31,14715.1,76.7,138174,3.61,4.76
1/7/2008,$141.81 ,$142.90 ,$137.70 ,104.4,1465959400.00,1,7,2008,2008Q1,140.15,14706.5,76.17,138174,3.61,4.76
1/14/2008,$141.16 ,$141.86 ,$131.10 ,98.37,1535562300.00,1,14,2008,2008Q1,132.06,14706.5,75.61,138174,3.61,4.76
1/21/2008,$127.21 ,$136.76 ,$126.00 ,99.1,1477389900.00,1,21,2008,2008Q1,133.04,14706.5,75.61,138174,3.61,4.76
1/28/2008,$133.26 ,$139.61 ,$132.06 ,103.97,1272366500.00,1,28,2008,2008Q1,139.58,14706.5,75.58,138174,3.61,4.76
2/4/2008,$139.21 ,$139.30 ,$131.73 ,99.13,1181381300.00,2,4,2008,2008Q1,133.07,14706.5,75.37,138174,3.61,4.76
2/11/2008,$133.10 ,$137.06 ,$132.04 ,100.67,996516000.00,2,11,2008,2008Q1,135.14,14706.5,76.58,138174,3.61,4.76
2/18/2008,$136.72 ,$137.01 ,$132.86 ,101.02,771817900.00,2,18,2008,2008Q1,135.62,14706.5,76.58,138174,3.61,4.76
2/25/2008,$135.54 ,$139.14 ,$132.78 ,99.68,994469800.00,2,25,2008,2008Q1,133.82,14706.5,75.53,138174,3.61,4.76
3/3/2008,$133.14 ,$134.77 ,$128.58 ,96.62,1317024300.00,3,3,2008,2008Q1,129.71,14706.5,73.7,138174,3.61,4.76
3/10/2008,$129.84 ,$133.77 ,$127.59 ,96.55,1642477300.00,3,10,2008,2008Q1,129.61,14706.5,72.99,138174,3.61,4.76
3/17/2008,$126.57 ,$134.65 ,$126.07 ,98.39,1331020000.00,3,17,2008,2008Q1,132.08,14706.5,71.46,138174,3.61,4.76
3/24/2008,$133.31 ,$135.81 ,$131.06 ,98.45,1004908100.00,3,24,2008,2008Q1,131.51,14706.5,72.95,138174,3.61,4.76
3/31/2008,$131.29 ,$137.96 ,$131.09 ,102.48,1012481800.00,3,31,2008,2008Q1,136.89,14706.5,71.8,138174,3.61,4.76
4/7/2008,$137.87 ,$138.57 ,$133.01 ,99.85,914734500.00,4,7,2008,2008Q2,133.38,14865.7,72.2,138174,3.61,4.76
4/14/2008,$133.19 ,$139.56 ,$132.33 ,103.67,920376400.00,4,14,2008,2008Q2,138.48,14865.7,71.88,138174,3.61,4.76
4/21/2008,$138.23 ,$139.89 ,$136.90 ,104.5,894231800.00,4,21,2008,2008Q2,139.6,14865.7,71.65,138174,3.61,4.76
4/28/2008,$139.88 ,$142.37 ,$138.26 ,105.93,808385200.00,4,28,2008,2008Q2,141.51,14865.7,72.79,138174,3.61,4.76
5/5/2008,$141.05 ,$142.20 ,$138.45 ,103.98,828021000.00,5,5,2008,2008Q2,138.9,14865.7,73.19,138174,3.61,4.76
5/12/2008,$139.25 ,$142.87 ,$138.73 ,106.8,860072700.00,5,12,2008,2008Q2,142.66,14865.7,72.95,138174,3.61,4.76
5/19/2008,$142.81 ,$144.30 ,$137.52 ,103.04,949138100.00,5,19,2008,2008Q2,137.64,14865.7,73.04,138174,3.61,4.76
5/26/2008,$137.80 ,$140.93 ,$137.53 ,105.07,640900200.00,5,26,2008,2008Q2,140.35,14865.7,73.04,138174,3.61,4.76
6/2/2008,$139.83 ,$140.89 ,$136.22 ,102.03,1321816700.00,6,2,2008,2008Q2,136.29,14865.7,72.93,138174,3.61,4.76
6/9/2008,$136.86 ,$137.50 ,$133.52 ,101.92,1269907600.00,6,9,2008,2008Q2,136.15,14865.7,72.85,138174,3.61,4.76
6/16/2008,$135.55 ,$137.12 ,$131.22 ,98.5,1236913800.00,6,16,2008,2008Q2,131.58,14865.7,73.61,138174,3.61,4.76
6/23/2008,$132.09 ,$133.40 ,$127.04 ,95.95,1321449300.00,6,23,2008,2008Q2,127.53,14865.7,73.43,138174,3.61,4.76
6/30/2008,$127.89 ,$129.16 ,$124.99 ,95.03,1174881700.00,6,30,2008,2008Q2,126.31,14865.7,72.46,138174,3.61,4.76
7/7/2008,$126.79 ,$127.74 ,$122.49 ,93.17,2002730700.00,7,7,2008,2008Q3,123.84,14899,72.67,138174,3.61,4.76
7/14/2008,$125.26 ,$126.42 ,$120.02 ,94.78,1839386900.00,7,14,2008,2008Q3,125.98,14899,71.92,138174,3.61,4.76
7/21/2008,$126.51 ,$129.15 ,$124.85 ,94.4,1299231100.00,7,21,2008,2008Q3,125.48,14899,71.99,138174,3.61,4.76
7/28/2008,$125.51 ,$128.60 ,$123.42 ,94.92,1347509900.00,7,28,2008,2008Q3,126.16,14899,72.65,138174,3.61,4.76
8/4/2008,$126.04 ,$129.93 ,$124.76 ,97.33,1156496800.00,8,4,2008,2008Q3,129.37,14899,73.46,138174,3.61,4.76
8/11/2008,$129.47 ,$131.51 ,$127.67 ,97.93,1139575900.00,8,11,2008,2008Q3,130.17,14899,76.13,138174,3.61,4.76
8/18/2008,$130.43 ,$130.48 ,$126.34 ,97.54,940772100.00,8,18,2008,2008Q3,129.65,14899,77.12,138174,3.61,4.76
8/25/2008,$128.80 ,$130.34 ,$126.58 ,96.89,858819800.00,8,25,2008,2008Q3,128.79,14899,76.79,138174,3.61,4.76
9/1/2008,$130.03 ,$130.71 ,$122.00 ,93.61,1133857800.00,9,1,2008,2008Q3,124.42,14899,76.79,136758,4.95,1.81
9/8/2008,$128.04 ,$128.24 ,$121.60 ,94.86,1713539300.00,9,8,2008,2008Q3,126.09,14899,79.59,136758,4.95,1.81
9/15/2008,$121.63 ,$128.00 ,$113.80 ,93.38,2966649400.00,9,15,2008,2008Q3,124.12,14899,78.91,136758,4.95,1.81
9/22/2008,$124.45 ,$124.75 ,$117.79 ,91.45,1503425700.00,9,22,2008,2008Q3,120.85,14899,76.15,136758,4.95,1.81
9/29/2008,$119.14 ,$119.34 ,$109.68 ,83.49,1947635500.00,9,29,2008,2008Q3,110.34,14899,77.47,136758,4.95,1.81
10/6/2008,$107.15 ,$107.62 ,$83.58 ,66.97,3281575900.00,10,6,2008,2008Q4,88.5,14608.2,81.68,136758,4.95,1.81
10/13/2008,$93.87 ,$105.53 ,$86.54 ,70.53,2671940000.00,10,13,2008,2008Q4,93.21,14608.2,81.88,136758,4.95,1.81
10/20/2008,$95.35 ,$99.10 ,$84.00 ,65.86,2374443200.00,10,20,2008,2008Q4,87.04,14608.2,83.1,136758,4.95,1.81
10/27/2008,$85.97 ,$98.57 ,$83.70 ,73.27,2394474300.00,10,27,2008,2008Q4,96.83,14608.2,86.93,136758,4.95,1.81
11/3/2008,$96.78 ,$100.86 ,$90.06 ,71.02,1798169800.00,11,3,2008,2008Q4,93.86,14608.2,86.35,136758,4.95,1.81
11/10/2008,$95.21 ,$95.53 ,$82.09 ,65.55,2468096000.00,11,10,2008,2008Q4,86.62,14608.2,85.91,136758,4.95,1.81
11/17/2008,$86.38 ,$88.56 ,$74.34 ,60.17,3030111200.00,11,17,2008,2008Q4,79.52,14608.2,86.81,136758,4.95,1.81
11/24/2008,$81.92 ,$90.13 ,$80.36 ,68.17,1465860000.00,11,24,2008,2008Q4,90.09,14608.2,86.08,136758,4.95,1.81
12/1/2008,$87.51 ,$88.42 ,$81.86 ,66.54,2275378100.00,12,1,2008,2008Q4,87.93,14608.2,86.72,134849,-0.02,0.16
12/8/2008,$90.34 ,$92.38 ,$85.20 ,67.34,1959958100.00,12,8,2008,2008Q4,88.99,14608.2,85.56,134849,-0.02,0.16
12/15/2008,$89.02 ,$92.43 ,$86.29 ,66.73,1592338100.00,12,15,2008,2008Q4,88.19,14608.2,82.27,134849,-0.02,0.16
12/22/2008,$88.58 ,$88.67 ,$85.49 ,66.49,602214000.00,12,22,2008,2008Q4,87.16,14608.2,81.09,134849,-0.02,0.16
12/29/2008,$87.24 ,$93.44 ,$85.60 ,70.91,717605700.00,12,29,2008,2008Q4,92.96,14608.2,80.68,134849,-0.02,0.16
1/5/2009,$92.63 ,$94.45 ,$85.36 ,67.96,1444297800.00,1,5,2009,2009Q1,89.09,14430.9,82.64,134849,-0.02,0.16
1/12/2009,$88.84 ,$88.91 ,$81.72 ,64.89,2001666900.00,1,12,2009,2009Q1,85.06,14430.9,83.02,134849,-0.02,0.16
1/19/2009,$84.23 ,$85.06 ,$80.05 ,63.4,1598956800.00,1,19,2009,2009Q1,83.11,14430.9,83.02,134849,-0.02,0.16
1/26/2009,$83.59 ,$87.95 ,$82.21 ,63.19,1599551600.00,1,26,2009,2009Q1,82.83,14430.9,84.73,134849,-0.02,0.16
2/2/2009,$81.57 ,$87.34 ,$77.73 ,66.35,1673389500.00,2,2,2009,2009Q1,86.98,14430.9,86.07,134849,-0.02,0.16
2/9/2009,$86.96 ,$87.74 ,$81.05 ,63.13,1864031100.00,2,9,2009,2009Q1,82.76,14430.9,84.79,134849,-0.02,0.16
2/16/2009,$80.16 ,$82.96 ,$75.77 ,59.06,1635919000.00,2,16,2009,2009Q1,77.42,14430.9,84.79,134849,-0.02,0.16
2/23/2009,$78.27 ,$79.67 ,$73.81 ,56.4,2101752900.00,2,23,2009,2009Q1,73.93,14430.9,87.24,134849,-0.02,0.16
3/2/2009,$72.52 ,$73.92 ,$67.10 ,52.58,2308986100.00,3,2,2009,2009Q1,68.92,14430.9,88.94,134849,-0.02,0.16
3/9/2009,$67.95 ,$76.98 ,$67.73 ,58.04,1889958900.00,3,9,2009,2009Q1,76.09,14430.9,89.01,134849,-0.02,0.16
3/16/2009,$76.96 ,$81.00 ,$75.45 ,58.52,1990331000.00,3,16,2009,2009Q1,76.71,14430.9,86.95,134849,-0.02,0.16
3/23/2009,$78.74 ,$83.30 ,$78.31 ,62.7,1936336900.00,3,23,2009,2009Q1,81.61,14430.9,83.43,134849,-0.02,0.16
3/30/2009,$79.80 ,$84.61 ,$77.96 ,64.74,1826242100.00,3,30,2009,2009Q1,84.26,14430.9,85.87,134849,-0.02,0.16
4/6/2009,$83.34 ,$85.82 ,$81.51 ,65.93,1023870700.00,4,6,2009,2009Q2,85.81,14381.2,84.57,134849,-0.02,0.16
4/13/2009,$84.92 ,$87.65 ,$83.61 ,66.9,1350024300.00,4,13,2009,2009Q2,87.08,14381.2,84.64,134849,-0.02,0.16
4/20/2009,$85.54 ,$87.31 ,$82.75 ,66.58,1360782900.00,4,20,2009,2009Q2,86.66,14381.2,86.64,134849,-0.02,0.16
4/27/2009,$85.68 ,$89.02 ,$84.76 ,67.53,1386543700.00,4,27,2009,2009Q2,87.89,14381.2,85.7,134849,-0.02,0.16
5/4/2009,$88.55 ,$93.22 ,$88.38 ,71.44,1438907000.00,5,4,2009,2009Q2,92.98,14381.2,83.97,134849,-0.02,0.16
5/11/2009,$91.70 ,$92.11 ,$88.15 ,68.16,1331575400.00,5,11,2009,2009Q2,88.71,14381.2,82.68,134849,-0.02,0.16
5/18/2009,$89.55 ,$92.80 ,$88.26 ,68.39,1159072100.00,5,18,2009,2009Q2,89.02,14381.2,82.67,134849,-0.02,0.16
5/25/2009,$88.36 ,$93.70 ,$88.32 ,71.09,1030070800.00,5,25,2009,2009Q2,92.53,14381.2,82.67,134849,-0.02,0.16
6/1/2009,$93.67 ,$95.67 ,$92.76 ,72.64,1236792000.00,6,1,2009,2009Q2,94.55,14381.2,79.17,131002,-1.23,0.21
6/8/2009,$93.84 ,$96.11 ,$93.04 ,73.05,1219567000.00,6,8,2009,2009Q2,95.08,14381.2,80.91,131002,-1.23,0.21
6/15/2009,$93.96 ,$94.02 ,$90.83 ,70.71,1102335400.00,6,15,2009,2009Q2,92.04,14381.2,81.14,131002,-1.23,0.21
6/22/2009,$91.14 ,$92.24 ,$88.85 ,70.96,1098791100.00,6,22,2009,2009Q2,91.84,14381.2,80.78,131002,-1.23,0.21
6/29/2009,$92.11 ,$93.23 ,$89.76 ,69.39,782720500.00,6,29,2009,2009Q2,89.81,14381.2,79.84,131002,-1.23,0.21
7/6/2009,$88.94 ,$89.93 ,$87.00 ,67.96,956936900.00,7,6,2009,2009Q3,87.96,14448.9,80.45,131002,-1.23,0.21
7/13/2009,$88.31 ,$94.51 ,$87.59 ,72.73,989515000.00,7,13,2009,2009Q3,94.13,14448.9,80.13,131002,-1.23,0.21
7/20/2009,$94.68 ,$98.14 ,$94.19 ,75.77,990764400.00,7,20,2009,2009Q3,98.06,14448.9,78.91,131002,-1.23,0.21
7/27/2009,$97.88 ,$99.83 ,$96.98 ,76.34,973277300.00,7,27,2009,2009Q3,98.81,14448.9,78.63,131002,-1.23,0.21
8/3/2009,$99.85 ,$102.03 ,$99.31 ,78.19,951062600.00,8,3,2009,2009Q3,101.2,14448.9,77.64,131002,-1.23,0.21
8/10/2009,$100.74 ,$101.61 ,$99.46 ,77.87,883317700.00,8,10,2009,2009Q3,100.79,14448.9,79.26,131002,-1.23,0.21
8/17/2009,$98.85 ,$103.13 ,$98.11 ,79.56,1002678100.00,8,17,2009,2009Q3,102.97,14448.9,79.29,131002,-1.23,0.21
8/24/2009,$103.39 ,$104.35 ,$101.94 ,79.88,944464800.00,8,24,2009,2009Q3,103.38,14448.9,78.27,131002,-1.23,0.21
8/31/2009,$102.37 ,$103.24 ,$99.57 ,78.86,955393600.00,8,31,2009,2009Q3,102.06,14448.9,78.17,131002,-1.23,0.21
9/7/2009,$103.00 ,$105.30 ,$102.39 ,80.95,602784100.00,9,7,2009,2009Q3,104.77,14448.9,78.17,131002,-1.23,0.21
9/14/2009,$103.88 ,$108.06 ,$103.15 ,82.46,935766000.00,9,14,2009,2009Q3,106.72,14448.9,76.7,131002,-1.23,0.21
9/21/2009,$105.89 ,$108.03 ,$104.09 ,81.09,953661900.00,9,21,2009,2009Q3,104.45,14448.9,76.78,131002,-1.23,0.21
9/28/2009,$104.85 ,$107.02 ,$101.99 ,79.57,1012992100.00,9,28,2009,2009Q3,102.49,14448.9,77.05,131002,-1.23,0.21
10/5/2009,$102.90 ,$107.26 ,$102.60 ,83.27,829880500.00,10,5,2009,2009Q4,107.26,14651.2,76.64,131002,-1.23,0.21
10/12/2009,$107.76 ,$109.71 ,$106.76 ,84.53,833088300.00,10,12,2009,2009Q4,108.89,14651.2,76.13,131002,-1.23,0.21
10/19/2009,$109.07 ,$110.31 ,$107.50 ,83.9,1044308000.00,10,19,2009,2009Q4,108.08,14651.2,75.51,131002,-1.23,0.21
10/26/2009,$108.20 ,$109.31 ,$103.44 ,80.4,1267834600.00,10,26,2009,2009Q4,103.56,14651.2,76.06,131002,-1.23,0.21
11/2/2009,$104.13 ,$107.40 ,$103.08 ,83.17,1081551600.00,11,2,2009,2009Q4,107.13,14651.2,76.29,131002,-1.23,0.21
11/9/2009,$107.95 ,$110.82 ,$107.87 ,85.1,808969200.00,11,9,2009,2009Q4,109.62,14651.2,75.03,131002,-1.23,0.21
11/16/2009,$110.38 ,$111.69 ,$109.01 ,84.95,857473700.00,11,16,2009,2009Q4,109.43,14651.2,74.91,131002,-1.23,0.21
11/23/2009,$110.72 ,$111.74 ,$108.29 ,85.06,521996900.00,11,23,2009,2009Q4,109.57,14651.2,75.09,131002,-1.23,0.21
11/30/2009,$109.48 ,$112.38 ,$108.12 ,86.18,895036300.00,11,30,2009,2009Q4,111.01,14651.2,74.88,131002,-1.23,0.21
12/7/2009,$110.91 ,$111.53 ,$109.02 ,86.26,715769500.00,12,7,2009,2009Q4,111.11,14651.2,75.77,131002,-1.23,0.21
12/14/2009,$111.87 ,$112.13 ,$109.28 ,85.56,740889800.00,12,14,2009,2009Q4,110.21,14651.2,76.35,131002,-1.23,0.21
12/21/2009,$110.76 ,$112.60 ,$110.76 ,87.79,361207700.00,12,21,2009,2009Q4,112.48,14651.2,78.04,131002,-1.23,0.21
12/28/2009,$112.90 ,$113.03 ,$111.39 ,86.98,331857300.00,12,28,2009,2009Q4,111.44,14651.2,77.63,131002,-1.23,0.21
1/4/2010,$112.37 ,$114.62 ,$111.51 ,89.42,604092800.00,1,4,2010,2010Q1,114.57,14764.6,77.53,131002,-1.23,0.21
1/11/2010,$115.08 ,$115.14 ,$113.20 ,88.7,759533100.00,1,11,2010,2010Q1,113.64,14764.6,77,131002,-1.23,0.21
1/18/2010,$113.62 ,$115.13 ,$109.09 ,85.24,1046464900.00,1,18,2010,2010Q1,109.21,14764.6,77,131002,-1.23,0.21
1/25/2010,$110.21 ,$110.47 ,$107.22 ,83.82,1296751500.00,1,25,2010,2010Q1,107.39,14764.6,78.19,131002,-1.23,0.21
2/1/2010,$108.15 ,$110.59 ,$104.58 ,83.25,1427225100.00,2,1,2010,2010Q1,106.66,14764.6,79.24,129700,2.15,0.13
2/8/2010,$106.74 ,$108.25 ,$105.81 ,84.33,1330712600.00,2,8,2010,2010Q1,108.04,14764.6,80.3,129700,2.15,0.13
2/15/2010,$108.86 ,$111.57 ,$107.82 ,86.74,744556100.00,2,15,2010,2010Q1,111.14,14764.6,80.3,129700,2.15,0.13
2/22/2010,$111.55 ,$111.58 ,$108.94 ,86.43,949418600.00,2,22,2010,2010Q1,110.74,14764.6,80.51,129700,2.15,0.13
3/1/2010,$111.20 ,$114.34 ,$111.17 ,89.17,771376300.00,3,1,2010,2010Q1,114.25,14764.6,80.66,129864,2.29,0.16
3/8/2010,$114.26 ,$115.97 ,$113.87 ,90.12,778142600.00,3,8,2010,2010Q1,115.46,14764.6,80.43,129864,2.29,0.16
3/15/2010,$115.26 ,$117.48 ,$114.60 ,90.51,916108100.00,3,15,2010,2010Q1,115.97,14764.6,80.25,129864,2.29,0.16
3/22/2010,$115.31 ,$118.17 ,$115.24 ,91.37,992696800.00,3,22,2010,2010Q1,116.58,14764.6,80.65,129864,2.29,0.16
3/29/2010,$117.17 ,$118.25 ,$116.61 ,92.32,602579900.00,3,29,2010,2010Q1,117.8,14764.6,81.36,129864,2.29,0.16
4/5/2010,$118.25 ,$119.60 ,$117.60 ,93.69,692518600.00,4,5,2010,2010Q2,119.55,14980.2,81.09,129864,2.29,0.16
4/12/2010,$119.70 ,$121.57 ,$118.75 ,93.54,908333600.00,4,12,2010,2010Q2,119.36,14980.2,80.56,129864,2.29,0.16
4/19/2010,$119.01 ,$121.86 ,$118.47 ,95.46,861261700.00,4,19,2010,2010Q2,121.81,14980.2,81,129864,2.29,0.16
4/26/2010,$121.85 ,$122.12 ,$118.25 ,93.11,1263760600.00,4,26,2010,2010Q2,118.81,14980.2,81.48,129864,2.29,0.16
5/3/2010,$119.38 ,$120.68 ,$105.00 ,87.2,2156989900.00,5,3,2010,2010Q2,111.26,14980.2,82.27,129864,2.29,0.16
5/10/2010,$115.81 ,$117.68 ,$112.87 ,89.26,1529670400.00,5,10,2010,2010Q2,113.89,14980.2,84.16,129864,2.29,0.16
5/17/2010,$114.20 ,$115.22 ,$105.36 ,85.51,2112367000.00,5,17,2010,2010Q2,109.11,14980.2,86.21,129864,2.29,0.16
5/24/2010,$108.52 ,$110.80 ,$104.38 ,85.71,1614851500.00,5,24,2010,2010Q2,109.37,14980.2,86.21,129864,2.29,0.16
5/31/2010,$108.35 ,$111.06 ,$106.46 ,83.72,1143247000.00,5,31,2010,2010Q2,106.82,14980.2,86.21,129864,2.29,0.16
6/7/2010,$107.20 ,$109.75 ,$104.65 ,85.96,1422425500.00,6,7,2010,2010Q2,109.68,14980.2,88.4,129864,2.29,0.16
6/14/2010,$110.52 ,$112.42 ,$109.40 ,87.56,1099031200.00,6,14,2010,2010Q2,111.73,14980.2,86.51,129864,2.29,0.16
6/21/2010,$113.12 ,$113.20 ,$106.77 ,84.94,1214386100.00,6,21,2010,2010Q2,107.87,14980.2,85.93,129864,2.29,0.16
6/28/2010,$108.03 ,$108.32 ,$101.13 ,80.48,1443279800.00,6,28,2010,2010Q2,102.2,14980.2,85.65,129864,2.29,0.16
7/5/2010,$103.64 ,$107.97 ,$101.88 ,85.01,866546700.00,7,5,2010,2010Q3,107.96,15141.6,85.65,129864,2.29,0.16
7/12/2010,$107.60 ,$110.09 ,$106.45 ,83.99,1043767600.00,7,12,2010,2010Q3,106.66,15141.6,84.2,129864,2.29,0.16
7/19/2010,$107.05 ,$110.57 ,$105.82 ,86.94,1206200500.00,7,19,2010,2010Q3,110.41,15141.6,82.51,129864,2.29,0.16
7/26/2010,$110.60 ,$112.29 ,$108.98 ,86.83,992577200.00,7,26,2010,2010Q3,110.27,15141.6,82.09,129864,2.29,0.16
8/2/2010,$111.99 ,$113.11 ,$110.92 ,88.5,873294300.00,8,2,2010,2010Q3,112.39,15141.6,80.94,129864,2.29,0.16
8/9/2010,$112.92 ,$113.18 ,$107.60 ,85.29,1035364700.00,8,9,2010,2010Q3,108.31,15141.6,80.71,129864,2.29,0.16
8/16/2010,$107.57 ,$110.39 ,$106.75 ,84.67,978649500.00,8,16,2010,2010Q3,107.53,15141.6,82.53,129864,2.29,0.16
8/23/2010,$108.04 ,$108.57 ,$104.29 ,84.15,1213491400.00,8,23,2010,2010Q3,106.86,15141.6,83.12,129864,2.29,0.16
8/30/2010,$106.58 ,$110.99 ,$104.49 ,87.32,1066309300.00,8,30,2010,2010Q3,110.89,15141.6,83.16,129864,2.29,0.16
9/6/2010,$110.37 ,$111.68 ,$109.55 ,87.78,566735000.00,9,6,2010,2010Q3,111.48,15141.6,83.16,129864,2.29,0.16
9/13/2010,$112.58 ,$113.29 ,$111.98 ,88.58,952735300.00,9,13,2010,2010Q3,112.49,15141.6,81.91,129864,2.29,0.16
9/20/2010,$112.88 ,$114.90 ,$112.18 ,90.9,1086292800.00,9,20,2010,2010Q3,114.82,15141.6,81.34,129864,2.29,0.16
9/27/2010,$114.86 ,$115.79 ,$113.18 ,90.73,979380500.00,9,27,2010,2010Q3,114.61,15141.6,79.34,129864,2.29,0.16
10/4/2010,$114.37 ,$116.86 ,$113.18 ,92.26,887034000.00,10,4,2010,2010Q4,116.54,15309.5,78.45,129864,2.29,0.16
10/11/2010,$116.72 ,$118.55 ,$115.65 ,93.18,941124800.00,10,11,2010,2010Q4,117.7,15309.5,77.44,129864,2.29,0.16
10/18/2010,$117.74 ,$119.09 ,$116.02 ,93.69,951659200.00,10,18,2010,2010Q4,118.35,15309.5,76.93,129864,2.29,0.16
